entity,count
'DPYD gene',8
['dihydropyrimidine dehydrogenase activity',7
'Dihydropyrimidine dehydrogenase'],6
'Dihydropyrimidine dehydrogenase',3
'dihydropyrimidine dehydrogenase activity'],3
['Dihydropyrimidine dehydrogenase',2
'Dihydropyrimidinase',1
