entity,count
'matrix metalloproteinase 19',13
'Colloids',13
['Serine Endopeptidases'],13
'Intercellular adhesion molecule 1'],13
'TLR4 gene',13
['nerve growth factor',13
'subtilisin',13
human recombinant'],13
'Lectin'],13
'ADAMTS4 Protein',13
'ADAMTS1 protein,13
'PRDM16 gene',13
'Protein Tyrosine Phosphatase',13
'DNA Modification Methylases',13
'FAK Family Tyrosine Kinase'],13
['hyaluronidase',13
['BCL2 gene',13
'5-Lipoxygenase-Activating Proteins',13
'HRAS gene',13
'BTK gene',13
'Interstitial Collagenase'],13
'AKT2 gene',13
'caveolin 1',13
['High-Molecular-Weight Kininogen protein',13
'NOS3 protein,13
'Arachidonate 5-Lipoxygenase',13
'ADAM17 Protein',13
'Fibrin fragment D',13
['CXCR4 gene',13
'RAS Superfamily Proteins',13
'Vimentin'],13
'Fibrillar Collagen',13
['BMP2 gene',13
['Intercellular adhesion molecule 1'],13
['TAFAZZIN gene',13
'MET Gene Mutation Negative',13
'PCSK7 gene',13
'PTGS2 protein,13
['Vitronectin',13
['factor X',13
['collagen type I'],13
'Apadamtase alfa',13
['TFPI gene',13
'Glycoside Hydrolases',13
'Matrix Metalloproteinase 13',13
'oligosaccharyltransferase complex',12
['ADAMTS13 gene',12
'WNT5A Protein,12
'CCR1 gene',12
'TREML1 gene',12
'POFUT2 gene',12
'Leukotriene B4',12
'TWIST1 protein,12
'fibroblast growth factor 23',12
'ACVR2B gene',12
'Peptide Initiation Factors',12
porcine',12
'SHH gene'],12
'Fibrillar Collagen'],12
'CCL3 gene',12
'PTEN gene',12
'nitric oxide',12
'CD163 antigen',12
'Cadherins',12
'Vitamin K Epoxide Reductase',12
['Collagen fibril'],12
'Cre recombinase',12
'BCL-2 Family Protein',12
'mucins',12
'Tumor Necrosis Factor Receptor',12
'Estrogen Receptors'],12
'DDR2 gene',12
'factor VII zymogen',12
'Kininogen,12
['ABCD1 protein,12
'lipase',12
'KRIT1 protein,12
'Stat3 protein',12
'SOX2 gene',12
['MADCAM1 gene',12
'prolyl oligopeptidase',12
['CYR61 protein,12
'Integrin alphaXbeta2',12
'NSF gene',12
'complement factor H,12
['caspase-5',12
'High Density Lipoproteins',12
'Col4A3 protein,12
'Ephrin-B2',12
'Aspartate Transaminase',12
'Leukotrienes',12
['T-Cell Intracellular Antigen-1',12
['Growth Differentiation Factor 15',12
'ADGRG1 gene',12
'Kinesin',12
['ACVR2A wt Allele',12
'prolyl oligopeptidase'],12
'N-Cadherins',12
'Cathepsins B'],12
'RHOD gene',12
'PIP protein,12
'High Affinity Immunoglobulin Gamma Fc Receptor I,12
'Platelet-Derived Growth Factor Receptor'],12
'gelatin'],12
'interleukin-8',12
'TGFB1 gene',12
'1-Phosphatidylinositol 3-Kinase',12
'leukotriene A4 hydrolase',11
['antithrombin III',11
'Leukotriene C4',11
'COL3A1 protein,11
'ACTA2 protein,11
'Receptor-Interacting Serine/Threonine Protein Kinase 2',11
'Mitogen-Activated Protein Kinases',11
'Poly(ADP-ribose) Polymerases',11
['plasminogen',11
'Hemophilia A',11
'Endopeptidases',11
['bone morphogenetic protein 2',11
'FERMT2 gene',11
'MMP9 protein,11
'ELAVL1 protein,11
'Leukotriene A4',11
'Monoamine Oxidase A',11
'kininogenase'],11
['Polypeptides'],11
'receptor complex',11
'NOS2A protein,11
'Monoamine Oxidase B',11
'CD274 protein,11
'Janus kinase',11
['bone morphogenetic protein 4',11
'Growth Differentiation Factor 15'],11
'BMPR1A protein,11
'CD36 Antigens',11
'Procollagen'],11
'DDR1 protein,11
['MADCAM1 protein,11
'bone morphogenetic protein 2'],11
'KL protein,11
'Granulocyte Colony-Stimulating Factor',11
'Alanine Transaminase',11
'GHR protein,11
'Small Inducible Cytokine A3',11
'Sulfatases',11
'Cathepsin C',11
'Fc Receptor',11
['Small Inducible Cytokine A3',11
'MTOR gene',11
'papain',11
'Monomeric GTP-Binding Proteins'],11
'Cathepsin L',11
'FNDC5 gene',11
'Recombinant RANTES',11
'heparanase',11
'C3 gene',11
'Interleukin-15',11
'ADAM10 gene',11
'COL11A1 gene',11
'Growth Differentiation Factor 1',11
'Vimentin',11
'Arachidonate 15-Lipoxygenase',11
Cytokine',11
'Proto-Oncogene Proteins c-ets',11
'MGP gene',11
'interleukin-23',11
'Tetraspanins',11
'Fab Immunoglobulins',11
'Platelet Glycoprotein GPIb-IX Complex',11
'Recombinant RANTES'],11
['Urokinase Plasminogen Activator Receptor',11
serum'],11
'Alpha-1-fetoprotein measurement,11
'ectonucleoside triphosphate diphosphohydrolase 1',11
'Glycoproteins',11
['COL1A2 gene',11
['MMP13 protein,10
'Growth Differentiation Factor 2',10
'collagen network',10
['CD18 Antigens',10
'Vascular Endothelial Growth Factor Receptor-2'],10
'Insulin-Like Growth Factor Receptor',10
['Thrombomodulin',10
'Relaxin',10
'caspase-5'],10
'HMGB1 Protein',10
Fibrinogen',10
Type I'],10
['Vascular Endothelial Growth Factor A',10
'MIR150 wt Allele',10
'interleukin-10',10
'Chemokine CXCL12',10
'Matrix Metalloproteinase 7',10
'Collagen Alpha-5(IV) Chain',10
'MACF1 gene',10
'Integrin alpha1',10
'Serpin Superfamily',10
'MARK2 gene',10
'CXCR4 gene',10
['ALOX5 gene',10
'Factor XII'],10
['PIEZO1 gene',10
'phosphatidylethanolamines',10
'COL1A2 protein,10
'oncostatin M receptor',10
Gamma 2',10
'MicroRNAs'],10
Transforming Growth Factor-beta Type I'],10
'Actin,10
['Factor Xa'],10
['Amelogenin',10
'HIPK2 gene',10
'LAIR1 gene',10
'prolactin',10
'ALOX5AP gene',10
'Leukotriene E4',10
'SOD3 protein,10
['Activins'],10
'SHH protein,10
'lysophosphatidic acid',10
'Placental Lactogen',10
'Growth Hormone Receptor',10
['Fibroblast Growth Factor',10
'KLK11 protein,10
'CDKN2A gene',10
'DICER1 protein,10
'EFEMP2 gene',10
'LDL-Receptor Related Protein 1',10
'Platelet-Derived Growth Factor beta Receptor',10
'CNGB1 gene',10
'Interleukin-17',10
'HIF1A gene',10
'carboxypeptidase C',10
['SCGB1A1 gene',10
'SOX9 gene',10
Collagen'],10
'MFGE8 protein,10
'DNA Gyrase',10
'transforming growth factor beta1 production',10
'Interferon-alpha',10
['von Willebrand factor'],10
'bone morphogenetic protein 4'],10
'Integrin alpha Chains',10
'Matrix Metalloproteinase 3'],10
'Cell Adhesion Receptor Gene',10
'FBN2 gene',10
'STAT protein',10
['TGFB1 gene'],10
['hyaluronidase'],10
['antihemophilic factor,10
['interleukin-4',10
Low-Molecular-Weight protein',10
'TERF2IP gene',10
['gelatin'],10
Bacterial',10
['Shiga Toxin 2',10
'TRPC3 gene'],10
['Activins',10
'SULF2 gene',10
['paired basic amino acid cleaving enzyme',10
'C5 gene',9
'low-density lipoprotein receptor-related protein 2,9
['Integrin Alpha-4,9
'GTP-Binding Proteins',9
'Vitronectin Receptors',9
'Immunoglobulins'],9
'factor VIIa'],9
'SPINT1 protein,9
'Platelet Activating Factor',9
'Cyclin-Dependent Kinases',9
'Metallothionein',9
'Integral Membrane Proteins'],9
'ADAMTSL2 gene',9
'SRD5A2 gene',9
['EZH2 protein,9
'Heparin,9
'THBS2 protein,9
'LTBP2 gene',9
'Collagen Type III'],9
'Factor XIa'],9
Type II'],9
'TRPC3 gene',9
'YAP1 gene',9
'WNT10A gene',9
'CH domain binding',9
'MLL2 protein,9
'Factor XIIIa'],9
['Cathepsins',9
'Prostaglandin-Endoperoxide Synthase'],9
['Relaxin',9
'ID1 protein,9
'PAWR gene',9
'Complement System Proteins',9
'BACE2 gene',9
['prothrombin',9
'Aryl Hydrocarbon Receptor',9
'Transferrin',9
'N-Methyl-D-Aspartate Receptors',9
'gamma-interferon',9
'CELA1 gene',9
'Adenosine Diphosphate',9
['urokinase',9
'ADGRB1 gene',9
['F2R gene',9
'BACE1 protein,9
'GTP-Binding Protein beta Subunits',9
'TLR3 protein,9
'COL2A1 gene',9
['Metalloproteases'],9
'GP1BA gene',9
['S100A4 gene',9
['aprotinin',9
'EP300 gene',9
'F-Actin',9
'Endothelin',9
'PTPNS1 protein,9
['Interleukin-1',9
['F11R protein,9
'Carboxypeptidase B',9
'fibrinogen binding',9
'K-ras Oncogene',9
'Stem Cell Factor',9
['Blood Coagulation Factor'],9
'PTPN11 gene',9
'tat Genes',9
'JAK2 NP_004963.1:p.V617F',9
'Activin A type II receptor'],9
'PROCR protein,9
['Procollagen',9
'Low Density Lipoprotein Receptor',9
'ANO1 protein,9
'dystrophin-associated glycoprotein complex',9
['LOXL2 gene',9
'RNA Transcript',9
['POSTN protein,9
Type II',9
['Factor XIa',9
'AKT1 protein,9
'trabecular meshwork-induced glucocorticoid response protein',9
'MECP2 gene',9
'TREM2 protein,9
'CDK2 protein,9
'Transforming Growth Factor beta Receptors'],9
'HLA-DMA gene',9
['cathepsin K',9
['asparaginase',9
'Caveolins',9
'cysteine',9
'CX3CR1 protein,9
'ABCD1 gene'],9
'hyaluronidase',9
'Immunoglobulin Subunits',9
'asparaginase',9
'SHH gene',9
'Cyclic AMP-Dependent Protein Kinases',9
'BAMBI gene',9
'MMP-26 activity',9
'PDIA3 protein,9
'Pancreatic Elastase'],9
'Versicans'],9
'Homo sapiens'],9
'METAP2 gene',9
'Talin'],9
'Oxidoreductase',9
'COL3A1 gene',8
'CYR61 protein,8
['Matrix Metalloproteinase 3',8
'CCN2 wt Allele',8
'Platelet Glycoprotein V,8
'chymotrypsin'],8
'ILK gene',8
'Basic Helix-Loop-Helix Transcription Factors',8
['elastin'],8
'C4bp complement protein',8
['Peroxisome Proliferator-Activated Receptors',8
'Amyloid beta-Peptides',8
'histone acetyltransferase',8
'DCHS1 protein,8
'pentachlorophenol 4-monooxygenase activity',8
'BMPR1B gene',8
'ADAMTS7 gene',8
'Cyclic GMP-Dependent Protein Kinases',8
'STK11 gene',8
'Wnt Proteins',8
'PDIA6 gene',8
'Histone Demethylases',8
['Annexin A2',8
'T-Cell Receptor',8
'Heat shock proteins',8
'S100A4 gene',8
IGF Type 2',8
'Transcription Factor AP-1',8
'recombinant human bone morphogenetic protein-2'],8
'Growth Factor Receptors',8
['MAPK14 gene',8
'JTB gene',8
'Nitric Oxide Synthase',8
'Lactoglobulins'],8
'LRG1 gene',8
'FRAP1 protein,8
'Rhombotin 2',8
'Angiostatins',8
'AMBN gene'],8
'factor VII'],8
'TRIM39 gene'],8
['AGTR1 gene',8
'factor V Leiden',8
'ARG1 gene',8
'protein C'],8
'THSD2 protein,8
Purinergic P2Y12',8
'Core-Binding Factor',8
'BRCA1 gene',8
'Integrin alpha2',8
Low-Molecular-Weight'],8
Endothelin A',8
'beta-adrenergic receptor kinase activity',8
'VEGFA gene',8
['SOX9 gene',8
'KIT gene',8
'ALPP gene',8
'Parvalbumins',8
['Spinocerebellar Ataxia Type 4',8
'Interleukin 2 Receptor',8
'MHC class II protein complex',8
['Monocyte Chemoattractant Protein-1',8
['METAP2 gene'],8
'RSPO2 gene',8
'IL17A protein,8
'Tumor necrosis factor receptor 11b',8
'Somatomedins',8
'CD81 antigen',8
['Integrin alpha4beta1'],8
'LRP6 gene',8
'connective tissue growth factor'],8
'MMP2 protein,8
'Extracellular Matrix Proteins'],8
'PDGFRA gene'],8
'PRKCA gene',8
'CRTAP gene',8
'ZBTB7B protein,8
'pancrelipase',8
'cyclooxygenase 2',8
'RUNX2 gene',8
'interferon alfa-2b',8
'SEMA4D gene',8
['IL33 protein,8
'MicroRNA 19B',8
'S1PR3 gene',8
['Pancreatic Elastase',8
'ACVR1B gene',8
'GDF11 protein,8
'Myosin ATPase',8
'Pulmonary Surfactant-Associated Protein A',8
['GDF11 protein,8
'calreticulin',8
'Nerve Growth Factors',8
['Metalloproteases',8
['Actins',8
'Interleukins'],8
['FOXP3 gene',8
'Integrin Binding'],8
['Matrix Metalloproteinase 2',8
['alpha-Amylases'],8
'oncostatin M',8
'hepcidin',8
'SIRT1 protein,8
['cathepsin K'],8
['streptokinase',8
'EPHA1 gene',8
['TNF gene',8
'Retinoic Acid Receptor',8
'TCF21 gene'],8
['Blood Platelets'],8
'TBK1 gene',8
'IKBKG gene',8
'glycoprotein Ib-IX-V complex',8
'TNF receptor-associated factor 6',8
'streptokinase',8
'Ketoglutarate Dehydrogenase Complex',8
'Endothelin-1',8
['GDF15 gene',8
'Fibroblast Growth Factor'],8
'SERPINE1 protein,8
'SMAD1 gene',8
'KRT6A gene',8
'Procollagen-Lysine,8
